path	sentence	sentence_id
common_voice_mn_18589647.wav	Гэхдээ тэр одоо шүд эмчлэхээс илүүтэй шүд авдаг ажилтай болжээ.	90ef2114e23134883bf49b471db38d2be6df9afb1a5aa45525cde00b5c0ba004
common_voice_mn_18909590.wav	Өөрийнхөө ид шидээр тэр танхимыг илбэдсэн.	f17d2633bdf56bc4e2040c27106ed123ab3582c4f0903ae8b514e9463eb90d01
common_voice_mn_18667720.wav	Харин энэ хүнийг хайрлах мэт цөмөөрөө чив чимээгүй ширтэн байлаа.	b5dac5b47ed6d36d06f5558a5a5d23b32ac44c107530d67116a1c9d1f117d2a0
common_voice_mn_18577276.wav	Бүрмөсөн сэтгэл гонсойсон би цааш хөдөллөө.	1696e76676de2de080aa9bfb65a9ed070a62867de2c6a99376f2d314be7c9c22
common_voice_mn_21091015.wav	Цахим орчуулгын хамгийн чухал агаад адармаатай асуудал бол үгийн утгыг онтусгах юм.	d2e403ef3bc6341ef779db1824f99f12c5f2ec87f14858e042f9fabdb849b40e
common_voice_mn_23409422.wav	Ихэнх сүм хийдүүдэд зан үйлийг үйлдүүлэх тарифыг тогтоогоогүй боловч зарим нь тарифтай байдаг байна.	849fe56a377f96a2c38b2d2b977ba5d59c2aa5ed2e98f0354b5e474677748109
common_voice_mn_18673855.wav	Ким Жон Ун хоёр хуарангийн завсрын замаар алхсаар шугам дээр хүрч ирлээ.	762a63c871d71bf6cae448f75a698e3ed3f1da0d1b22b3d5796482f8cee1c498
common_voice_mn_35625882.wav	Ороолон урт тахир хумстай балиар савраа сэжин дохилоо.	eaac12446a91b3ca3b43dfecdc7202ddf3dee273cff9387b77da00449f515f37
common_voice_mn_18674667.wav	Хүү минь чи Улаанбаатар явж учир байдлаа ойлгуулсан нь дээргүй юү.	91faf878667b29e2bf1c777bb13eea43c21bd0e5047297f62a7060c7db53117c
common_voice_mn_18577628.wav	Хэрэв гай зовлон тохиолдвол юу ч тохиолдсон сэтгэлээ тайван байлгахыг л хүсэж залбирах ёстой.	246e9b25d1f8e1195a96e8ae67995b903d7ee6ba74ca4988c7059fc43acc920d
common_voice_mn_18748245.wav	"Европ төдийгүй Ази тивийнхний томоохон сорил ""Химийн цом""-оос алтан медаль авлаа."	a6070c4b37e076e93965c847c7d38074c551dc0f4bdd269cf3670eec87c46c0c
common_voice_mn_18988942.wav	Монголчуудын төрөлх заяа тавилан нь байгаагаараа тэр чигтээ цул эрх чөлөө байж.	3904b034e640697877c1d6d5e52c90e3a8151df2792083482bb8e0b417013ab8
common_voice_mn_18960984.wav	Мэдлэг бол хүч чадал гэдгийг сана.	188b24ad189f8c49f984f9dd6ed234ab1e1c629eaf39ceca991db30d5498dc96
common_voice_mn_28795659.wav	Ямар учраас чухам тэр өөрөө яриаг хөндлөнгөөс нь чагнах болов?	006e36cecb0d458b45069c763183144746bf7e8ef7a2930f2cf27e74d204f77a
common_voice_mn_40514230.wav	Тэргүүнээ дээш хандвал, дөрвөн зүг тунгалгаар цэлмээд, тэнгэрийн хязгаар асар өв тэгш болжээ.	99894d2c769d448c3bdd3388986dc7574d62559c3b5914ca0275c4754888cf3d
common_voice_mn_18950919.wav	Ашиг орлого ч тун муугүй байлаа.	e7b1034808292ff2410a5b247466ea75f33488d2acacb1ec4bb5f8bb7a821a7c
common_voice_mn_30537575.wav	Аймаг, нийслэлийн мэргэжлийн хяналтын газруудын дарга нарт тодорхой даалгавар хүргүүлсэн.	568b33501fcdc921a615fbd5719db56c935b3733cebf16a642320ed816dacdeb
common_voice_mn_18598301.wav	Уг нь очихгүй байсан нь дээр байсан юм даа.	95293e27215dde22987a5509ecee6699392810be7ba7950d8cbc5f5848dbe907
common_voice_mn_18637335.wav	Тэр ялсан ч гайхаад байх зүйл байхгүй.	0f891044f5338c760e656c58b87edf58463e146c06404805c0cedd95a7afee06
common_voice_mn_23409672.wav	Түүнийг дургүй айлд нь оруулах гэсэн нь юу юунаас ч илүү түгшээжээ.	c0cf43c164a4855c38177452f7083e24ff02650bf3c60f22ae3ff5d84e9a46b8
common_voice_mn_40554983.wav	Тэд хамгийн түрүүнд буусныг бэлэгшээж Конекбайн хот айл гайгүй сайн найр хийлээ.	74df9d5c4b019d20faae14b6f6758de38f803188d6065152b84cdc152b1d1ac9
common_voice_mn_18581021.wav	Таныг хэрэв татгалзах юм бол шившиг болсон ч яадаг юм бэ.	0abf619351d8ba2ea61feb490795f15c429b354ef6427fbca1e8c08fa601d6cf
common_voice_mn_23641039.wav	Гэхдээ энэ бол шал өөр хэрэг.	b29cf844785689408a3f2a83952899ee39eff3eceefc4cb6678b1862e27e18e9
common_voice_mn_18583684.wav	Магадгүй тэр яг энэ шалтгаанаар ийшээ ирсэн байх.	79bb45f571a2b19b0efa127608e1ccc3b45d45ac14e1b721f8fa03e9b807b9d3
common_voice_mn_18731222.wav	Улсын салбарын шинэ удирдлага нэрийн доор менежментийн олон онол, загваруудыг нэгтгэж үздэг.	02a7cb609af70bae77ca6448ac55831e1d144451e47f0d112f083e72818140e1
common_voice_mn_18608252.wav	"Шинжээчдийн нэг ""Хятад улс гибридийн зэрэгцээ түлшний элементийн машин ч сонирхож буй""-г дурдлаа."	ea6bc3b0bf74ea8f7be1b3cea7536139b77f25def24f7952d797feb73693e57b
common_voice_mn_40328559.wav	Ийм үед хүүхдийг зөв чиглүүлэн сэтгэл зүйн дэмжлэг туслалцаа үзүүлэх хэрэгтэй.	6f746532ce4adb0e80616987658dd83b43beb939be1544b3956e03f4ecd076cd
common_voice_mn_32142295.wav	Худалдан авалт хийсэн хэрэглэгч бүрдээ онцгой хямдралтай үнийг санал болгохоос гадна бэлэг өгнө.	0932e59197eaf41ee3d3ee40c7855303a657c279daf8966cefd415e3d608cf39
common_voice_mn_27815186.wav	Үүний үр дүнд охин аавдаа ихэд дасна.	dc08ce653d7d953d9f09d1634b4dd0b58ca3cc929d871185396890398b92556b
common_voice_mn_18930075.wav	Цаг долоон цаг гучин минтыг зааж байлаа.	faa07615f5b25ab4d92fd8f56cf114f88762c2f32824a05b4cce446403da1db3
common_voice_mn_18584026.wav	Богд эзэн хаан чамайг хошуу засаг ноёнд өргөмжлөхийг зөвшөөрч зарлиг буулгалаа.	abdc11ce3cd339504dc6c118e79301594f07820c4689234ce02d5bd5d5e20b66
common_voice_mn_40486918.wav	Эр эм хоёр суусрын шарх эдгэрч хөл дээрээ босон ирлээ.	1498f3243bbc3e1e613f50172dc52ba5d9eb0cdfe55a33b0984b260e782e6a70
common_voice_mn_25885317.wav	Өндөглөдөггүй гүрвэл нь сээр нуруугүй амьтад, ихэвчлэн жижиг шавьж, аалзаар хооллодог.	0043e74a5257802d834c2f15994db7ba5fc872891008cd01661cc39d162b9c0c
common_voice_mn_18725518.wav	Захидлын үгийг санах бүрдээ сэтгэл нь дэвэрч тогтож сууж эс чадна.	b51b2e8ce14a9c26e10c91898f888940f56ea3fc6b6c53304d65338ba70cbd26
common_voice_mn_18572935.wav	Цагаа үр бүтээлтэй өнгөрүүлж сурах тусам амьдрал чинь үр бүтээлтэй болоод ирнэ.	5d5cc4d7ca457701d52e8936b3cc4ba4273160aba20e2253ab9f46bee558dce5
common_voice_mn_40415625.wav	Герман технологиор нь үйлдвэрлээд Герман болон Америкт борлуулдаг гэхээр итгэж болмоор санагдлаа.	9a27c2d6eff3378ac3d47dd836d5df403a9e519ec55d8d17e412b382368e5e54
common_voice_mn_18585847.wav	Тэгээд л саарал арми хоромхон зуурт салхинд туугдан сарних манан адил үгүй болсон.	711d36d07eed0cd544f5f45e0eb2a472bd1204d823f651afbbe2ac33245954cb
common_voice_mn_40532993.wav	Батжаргалыг орон дээр хэвтүүлмэгцээ тэд хөлийг нь яаран боох ажилд шамдав.	b9554a2874810c43c6519db7724bf8b005f70b6d618e49a67e21b07d55ce23a6
common_voice_mn_40443173.wav	Нүдэндээ ч зүрхлэн итгэж чадахгүй байна.	907ac9b1497449675bbc65b63c73713e07e582e87c94d23a5310a10528a2d025
common_voice_mn_20890041.wav	Ерөнхийдөө амжилтыг барьж аваад явуулахгүй бол амжилт таных болдог.	be0e44d6dbd88a7fde39c797c84689efb13755c802f0fafc58d947041b54913d
common_voice_mn_18585282.wav	Чи эмнэлэг рүүгээ очиж бай гээд нэгэн зүйлд зорин одов.	6a33171da47176f08b3c4f3f179c3dc8f1e2cb9ec2ca989ecc219a705c0bdd07
common_voice_mn_40534923.wav	Том үсэр гэсэн бол том л үсэрнэ.	cbab5c5d062b5f18fba5990baca3dfb6d5d36a883a00b9f5e362486e6b30a893
common_voice_mn_19020860.wav	Дүртэд Дагвын сэржмийг хулгайг дарах, хулгайчийг илрүүлэн барих, хулгайчийн амийг таслахад айлтгуулна.	3f0a51464ca7c18d85368707bd5fcc6eabac1df78d7aa4258e8e9357d175ab7f
common_voice_mn_23970600.wav	Дэлхий дээр радий байгаа боловч хатагтайд байхгүй, бас худалдаад авах мөнгөгүй.	faabdd9262ef78e05d5ca1a64c2c18c20f36d3391abe2f32ccb2bb4e6dbcdb1c
common_voice_mn_18603716.wav	Тиймд бүтээн байгуулалтын ажил эрчтэй өргөж байна.	c72041507b0d8be607b7d1247ca7e5f55654a8069b91a97bee80a8f8bca78390
common_voice_mn_18634983.wav	Эртхэн сэргийлэхэд хэлье гээд л авгайгаа дагуулан гарч ирэхэд Баяраа байхгүй байсан гэнэ.	03a7c16531fc32376c1c175153679388b9a99b6f666115b46ea034ec7c5719de
common_voice_mn_40532852.wav	Харин та энэ цонхоор хараад зогсож байх болно.	a6088ee850ec77d62ddebe2057bc349cef6961594d09614e66c3bb8e8e737efc
common_voice_mn_40585689.wav	Дуу зохиох юм бол их л урт дуу гарна даа.	428e2bb9d0a1432fd404d7aa42151e7564c56ecad10d38e4fb14494baf49bebd
common_voice_mn_18577410.wav	Тэрээр босож өөрийгөө бэлдэж аваад халуун цай ууж бага зэрэг тэнхрээд авлаа.	0c926d7b1af1120560e609ef9695e9f360adc0320ea9040829c76a100a115b3b
common_voice_mn_18593762.wav	Монголын хувьд, гадаад загварыг буулгахын зэрэгцээ хөгжүүлэн авах нөөц бололцооны хомсдолоос ихээхэн шалтгаалжээ.	b76c139d44f4ce29469745bbd38457c1649aaece60f0183ed248d07d2301af3e
common_voice_mn_23379639.wav	Тэр цагаас хойш тэр охин эцэг эхээ асарч өргөн ачийг нь хариулсан юм.	9c22bdc166762eca2d1fc55178457a4c1a058c05d188877748d0e1a34430d842
common_voice_mn_18967089.wav	Явж үзээгүй байж зүрх алдах хэрэггүй.	3aebb5bb6fa55535608faecd935f8b25901637c501d70c2726d31e122afd0f7d
common_voice_mn_32136493.wav	Галилей объектив бодит байдал болон субъектив бодит байдал хоёрын хоорондын ялгааг гаргаж ирсэн.	ff1d010beaad418de5fb35c1df6e5eb5f31208b5a94ddfcc3d7d97e5d25683df
common_voice_mn_18578301.wav	Түүнийг өөрийн мэдэлгүй үсээ хяргаж хаяснаас хойш долоо хоногийн дараа.	1d36ce359ec7e01d738b5131ccb06586cf4b2283d3f7dd0e815e0d198bd6e794
common_voice_mn_40332607.wav	Ийм учраас гол төлөв хэн ч түгшүүрт шинж тэмдгүүдийг эрж хайдаггүй.	a3f336cf201584640c3b6c5ef7820f99980f920009fd25f70d01a732b56c07d9
common_voice_mn_40415872.wav	Үнэндээ, бидэнд гарал үүслээ бүрэн тодорхойлох ноттой баримт уламжилж ирээгүй.	95b9a5d14bf98c7fb6b1f9c8dc74e450bb1b59a102148984c88e0ddbc4d913dd
common_voice_mn_26689017.wav	Бүх хүүхэд амаа ангайн алим түүж идэхээр гүйлдэнэ.	dcdb7fd753d24798b9246a71f41fff45b1227ba0000834f822b8919ca06d5c81
common_voice_mn_18586850.wav	Хүүхэд хоолтойгоо ирдэг юм чинь гаргасан хойно эрхбиш учир нь олдоно.	913248545c846dd2b71cef890f2ab4de43dd84fe0129a76378d6a81dde1102af
common_voice_mn_18580955.wav	Тэгээд би өвөр дэх арван төгрөгөө нийлүүлэхэд замын зардалтай болсон байлаа.	623b3c2c39223ab2f7497d20284fe01141234774a108b5a763479acf2477f790
common_voice_mn_18589913.wav	Би хайрлан дурласан хүнээсээ үүнээс илүү тодорхой ямар үг шаардаж болох билээ.	a67bd74f9039625e168232a04a0fee778dfca600616b03d2a6a44cf62d64228e
common_voice_mn_40420793.wav	Есдүгээр ангидаа Лхагва багштай физикийн ангид шилжин ирж сурч билээ.	d354e1de5485ecfe5b0d576669c1b800941d9fd8250b11ac4324ae9ce3110fee
common_voice_mn_18605947.wav	Дээд Монгол залуучууд сургуульд суралцах явдал их болсон нь бэлчээр хувьчлалтай учир зүйн хамаатай.	04637d9cf325206e871713015eb0daea6d9f0a8a367e241fd2da5cc541fb534c
common_voice_mn_18599050.wav	Тухайлбал, Тэнгэрийн тэтгэсэн өөрийн ихэд ойшоодог хайртай хошой гүнж Хэсяог улсын гүнж болгон дотнолсон.	ee2cbd1a96a7b42711169f9eb3eacde40046b67b9078e339688db835da311bb8
common_voice_mn_23409678.wav	Гэхдээ Дээд Монголчуудын шашингүй болох үндсийг зөвхөн коммунизм, марксизмтай холбон үзэж бас болохгүй юм.	67038f08448c7a8397d1a5825c8e415e9a16d7f316941972f324ed74edf5b090
common_voice_mn_19002352.wav	Дараа ирж уулзаарай гэвэл үг дуугүй толгой дохиж бөгтийн алхана.	2fe386c2c823a100b0a2e30469af9f7020c72758bfed9a3f7a0246be0966db53
common_voice_mn_18963242.wav	Чамтай заваарч суух цаг бидэнд алга.	09bcab3f1ad52ecba7e0fbf95ff112344713a3561d0a1b511b02b123467ffdd1
common_voice_mn_40440249.wav	Би тэр өдөрт нь хариу бичиж хоёр жижиг номын хамт явуулав.	b376fded95ae7b759d6991941f046fac13178507ca8ce8f7bca0a36e626f9afa
common_voice_mn_20990703.wav	Хамгийн гол нь бүх юм бүтээсэй!	a5dc67bd164079f4bc4cbefb04e16303c5bee53e376e0c7612ccaac487f31b7b
common_voice_mn_40433923.wav	Гэвч тэр өчигдөр хэн байв гэдгийг би мэдэхийг хүсэж байна.	76fc771b0bc491859f14834dcaf065142d3e50c9ea2465ded45d39d71c2d2181
common_voice_mn_32069077.wav	Орохын хонх жингэнэн дуугарахад завсарлагаагаар шуугилдаж байсан хүүхдүүд анги ангидаа суудлаа эзлэв.	f2c89f888ecb7d291b798c48bb950f0fa69c25e2303b6151c0fec827ef79048b
common_voice_mn_19027859.wav	Чи одоо хаана амьдарч байна вэ?	5aae785c0b436e5df76f888e05e2966fc2c779e4d075b4e32cce232415344568
common_voice_mn_18605389.wav	Тэд шинэ улс байгуулагдсанаас хойш хятад уламжлалаас нэвтрүүлсэн тогтолцооны дагуу найман зэргээр ялгарсан.	de9dbc660ea39801361d9bcb8696402da7a0f0382408acd70110d5722fb6e187
common_voice_mn_18583440.wav	Би чамд ердөө гурав хоногийн хугацаа өгье.	74e281508bafdf41a13443585fe54540df1055d0a02f1fad5d6837b89ae4a283
common_voice_mn_18725135.wav	Залуучууд хүүхдүүд маань хашир малчдыг дагаад сайн ажиллаж байгаа.	7f5580d800f2c01f9fc73cdfe173c72cc4d39b7eefb7e2682b3bce0edffdbf8f
common_voice_mn_18959833.wav	Тавантолгойн ордыг эзэмших тогтоолын төслийг дурдан, анхаарлыг өөр тийш чиглүүлэх хэрэггүй.	fe2d855ac1e7ffddeb36540bfc59034c4a51eaf713890fabc7a506b663589854
common_voice_mn_20861605.wav	Зургаан цагаас эндхийн биш найзтай аятайхан дуутай бүсгүй хүрч ирнэ.	bee5a50a0162c9e7eeabdbade98407df5a59bfe4f6ef49b93677d9c2e85ba2bd
common_voice_mn_40550823.wav	Дараагийнх нь хэн бэ гэдэгт тэр эргэлзсэнгүй.	6e45681e95ccb6a3e0bcf78d913880ac25dbf7c5d0724893fa62de4020671387
common_voice_mn_18578303.wav	Та хэзээ нэгтэй өөрийгөө туйлдуулж үзсэн үү?	54893b07379bb2085cefff5f5193a65569d6528fd5e5c1576e9fe285263b72e9
common_voice_mn_19002361.wav	Амьдралын мөр хөөсөн нээрээ ч бурханд сүсэгтэй ядуу хүмүүс бий.	f48e6ebd4aab413585285735979a6a146524aaba7ec1eb0d0db198a6a9111c27
common_voice_mn_32136512.wav	Тэр өглөөний гурван цаг хүртэл ажиллаж, хоногтоо дөрөвхөн цаг унтчихаад хичээлдээ явдаг байжээ.	0991001308a988f1af7bc14f5f860683e8221e4e2f591b9fa8373c375cb50c64
common_voice_mn_40555616.wav	Гэвч нэгдлийн захиргаа зориуд томилон явуулсан байжээ.	8a5b0b7fcb6a87828d6e3d87fdf3c8a19794077c8e69c0b9f370f90ed443e554
common_voice_mn_19002316.wav	Юуны тулд гэрлэлтийн амьдрал нь хоорондын зохицлын шинжтэй сэтгэлтэй байх болзол шаардагдах ёстой.	2e53bee44fdd46f3026335e0e6dc11938a9555ba23c01cd029f09591e165fe84
common_voice_mn_20541288.wav	Гэвч энэ шинэ хотхон түүнийг юугаар ч гомдоогоогүйг хэлбэл зохино.	5ac350e646aebb94c6684ec52a4f01a57908751684e35e570cf82f213e052656
common_voice_mn_18580492.wav	Үнэнээ хэлсэн чинь дээр байх шүү.	6200c8c884b54bac2bd98acfdeee6a52f4f20ef4e6aa13ec8514178181eaadcd
common_voice_mn_38401393.wav	Тэр өөрөө ч чухал хүн болгон харагдуулахыг хүсэхгүй байв.	4fe2afe682c418501ecf85847e2d95c674191083673e42af3334526c3f810c85
common_voice_mn_40546398.wav	Мэдэхгүй зүйл тохиолдлоо гээд гутрах хэрэггүй.	eb039d1b6d6cc70186e2b1a8ed0a7cb5f4a378362f59963fafef29d5e91f11c2
common_voice_mn_18608392.wav	Тэр газар дор байдаг харанхуй нүхэнд нь дагаж очих болов.	edcd07c8980a29c614107a059c0a3fc3f35dcfd68f30b61dfa695ac97e3a2cef
common_voice_mn_20883459.wav	Жүүдийн эсрэг арабуудын экстремизм нь нацизмын үзэл суртлаар тэжээгддэг.	b90b1d64f0fb7f19692b88938f0aab386ac3bcfde4bc6637b4d10306820d2e3b
common_voice_mn_18578233.wav	Тэрээр өөрийнхийгөө хурдхан сурчхаад найзуудынхаа хичээлд тусалдаг байв.	53f40853eaa79310151b7eabc6ee4867f3d5a438d30de9d4519cdac5d972e107
common_voice_mn_30704902.wav	Сониноос нөгөө залуу чинь яасан бэ?	cd6f9f219cd2e26d6680c1f025808505ac15922d4efd24bf2dc16224da33b36c
common_voice_mn_40169304.wav	Эвлэн зохицохын эхлэл нь тэнцвэр байдаг.	2d0a980cef5b2e1b1641659e64617fb1223ea978406681dc49fdb04495efd1ec
common_voice_mn_23551701.wav	Маш энгийн боловч сонирхолтой энэ туршилтыг анх Вебер хийж байжээ.	e19a4a8ef470270c10b758dc59208b3f247bad1e6191c04b182ae7b2a3dc9e73
common_voice_mn_18586832.wav	Амьдралд алдаж болохгүй агшин гэж тохиодог.	8f5555569390edb5084371af54b5f019ca8777be7193f1c248af81aabc4dc787
common_voice_mn_21823073.wav	Нэг өдөр нөхөр маань тариа бригад орохоор ачааны машин дээр суугаад явлаа.	dba7b2f55d4751c1c7dac32831f3c8ac3ff9c11089c2839bdeb50ed8638fcd59
common_voice_mn_40472306.wav	Эрх баригчдаас бус, эмнэлгийнхээ удирдах зөвлөлөөс зөвшөөрөл авах нь л доктор Вүд хангалттай байжээ.	71f4f02fc88e84c721384cbb5e600aa4000b56ef5606955d1c9b267d52eae869
common_voice_mn_18963261.wav	Байгууллага дахь харилцааг албан ба албан бус гэж ангилдаг.	22e1168e59097e044a6979f468e1ecac3e671218d356cceab81a17b7b27ab483
common_voice_mn_18577963.wav	Засгийн газар бас байдгаараа хичээвч түүний бүх зүтгэл үр дүнгүй болж байлаа.	068cfaba76fcf92de25ea16d742edbfcea538193915cb7050e9bac01137b96bc
common_voice_mn_19002309.wav	Төмөр гарт түүний өрсөлдөгч биш гэдгээ мэдэж хүлцэнгүй байдалтай ухрав.	28084f140b63c3d34e50ab0d64607af444010fb3a8771ed4bb05dccdd8eab848
common_voice_mn_18578261.wav	Энэ цохилт тун муугүй үр дүнд хүрсэн нь харагдана.	4254269feccabb333bf6db24ca1dcebe637787557eabb3edb8ed9421e3582384
common_voice_mn_40445470.wav	Огт сураггүй байтал нэг өдөр найз чинь ирж, чиний тухай ярьсан.	c592e87a1c560d2fc51f01ae5ed234b567d29f2ff9326203537049a5c9d036e7
common_voice_mn_20601864.wav	Гэхдээ удахгүй зүгээр болчихно.	ab7e485b1b63302fea446b7d56691a196099e55b7d9da71208125d1f92c10caf
common_voice_mn_31437309.wav	Гэвч тэдэнд таарах ямар ч түлхүүр бидэнд байхгүй.	07d26ff05dfc76313240ba71fd0d843d13a0c0254949a74ab5be3088227b05b7
common_voice_mn_18591181.wav	Би таны хөлийн дэргэд ингэж суухыг эртнээс мөрөөдөв гэж гүн алга хавсран хэллээ.	b4166dd44aa9b4cc688fd291523b3eeb68aa002e1ad8f2ac568296d6fad18133
common_voice_mn_18580333.wav	Ааш сайтай айлд амьтан бүр цугладаг, амт сайтай идээнд хүн бүхэн цугладаг.	07f76156cfb7af174885b13e295e250886f2168463df37f145d426f1ca3cf128
common_voice_mn_28795934.wav	Бид хоёр сэтгэл ихэд хангалуун гарч ирээд шатны эхэнд хэсэг зогсознолоо.	004955390ac3752f3ad671521b6b650d6f2b4924bacfaa3fa587bb0ad43ed955
common_voice_mn_18603967.wav	Судас тэлж цус хураахдаа гэмгүй болно.	ea49c4fddb527d84bd4810c9265675cec563f548443f36084602ad094d277186
common_voice_mn_38401389.wav	Бид цөмөөрөө л хөнгөн нимгэн хувцастай суудаг байхад Лувсан ганцаараа нэхий дээлтэй суудаг сан.	51616354754b7e0dd6a53883bf13cebfae8fec4db18e3c6ea4a88b6b432c7a09
common_voice_mn_19000000.wav	Чи миний ээжтэй юу тохиолдсоныг мэдэх ёстой.	37f8a61138686cd8363d8100a492dcf30adaf94d7d133097cdf6e176092d555d
common_voice_mn_18580109.wav	Ямар байдлаас юунд дэвшин хүрэх ёстой вэ?	92bbfcd020ef1833167845cdadaee04831ce7ccc3e8444e7f894a834f03a39ff
common_voice_mn_40420327.wav	Надаас гуйгаа ч үгүй л дээ.	d58b44a2b57f384c56e26e8c31468673f4f758d508e50dd1fe4a30d2eb57da81
common_voice_mn_36413377.wav	Цусаа өгөөд байвал бие муудна, цусны хэмжээ багасна гэх зэрэг буруу бодолтой байдгаа илэрхийлжээ.	109e5dbbbb6f7e58d50b85f88340620071bd68344b84513c5dfa8c6a77d4b99f
common_voice_mn_32142299.wav	Адуу дэллэж үхрийн савга сүүл хяргах ч гайгүй хэрэг.	f4dccdc7e65fd2d0d15d4dbbda06960a426f7f61de628a6f347c3828f37178cf
common_voice_mn_37772502.wav	Энэ ажиллагаа бол нууц ажиллагаа гэдгийг бүгд ойлгох хэрэгтэй.	1c055fdc8c26a27093801ed46e0188cb82e7a50d388d2cbdc31c266e4647d77a
common_voice_mn_18584024.wav	Яг энэ үед хүчтэй бороо орж эхэллээ.	3c7633b37dae4e4996ad0b90ab8e03877c41c03f65e3389f7a52b001bbdb01b9
common_voice_mn_18578079.wav	Гэвч түүний үгний зарим нэг нь Скарлеттад ухаалаг санагджээ.	219f74dac783cd008bdf5cc13d7864c23840c3d1b5a88648b10c33ca1ad605d4
common_voice_mn_18587965.wav	Өнгөрсөн зуунд бид Ойн нууранд бүгдийг ялсан.	9cf1e84266cf90eec1a505a3847196563cdc25413863ef544bf49df0013b578a
common_voice_mn_18586699.wav	Хошигнол гэдэг нь маш мэдрэмжтэй ашиглах зэвсэг юм.	9995ea43fd60c85bbbd34d85fd14c1e79419dec4f71dbe79dba700b89b6e227a
common_voice_mn_40197807.wav	Аливаа түүх амьдрал тэмцэл ба үхлийн зорилго юу юм бэ?	96ca5ec25d4376b6e30b5f025b088a3207232ddc879d97dbceb958e082ffbd97
common_voice_mn_18597805.wav	Тэгвэл алзахгүйгээр мөнгөтэй болох аргыг олж сурах болно.	98c91d0a7e30911d474db3c0c3e31f3f42ef492ce71b36fbcea5a0bc63d65178
common_voice_mn_18656044.wav	Энэ удаа ч гэсэн өөрийг нь сэрхийлгэхээр юм хэлнэ гэж огт бодсонгүй.	f5074747fd8fefb07435bb3008b2a60dc813c6d686473839cf5d34f40b576846
common_voice_mn_20087877.wav	Нар нэлээд дээр хөөрч халуун шатавч өвгөн дурандсаар суулаа.	575fe2a4f6d96728b12f5e3a1953f0c41f8528f4bfb15058f8c49918646aae24
common_voice_mn_18586351.wav	Хэн тэгж хэлж байгаа юм?	77df5549d4af4840611568d44b0fc5a658cfe6223bf1e312ea8e64367b8d52dc
common_voice_mn_40547917.wav	Санал хүсэлтийн утсыг олон газар ажиллуулдаг ч, залгаад улам уурлаад дуусах нь элбэг тохиолддог.	f4b4cd85b9c1384285c7b47f9436829216b929fdc3295682f11b7fd6a702e331
common_voice_mn_23409455.wav	Түүний бизнес болоод туршлагын талаарх лекцийг текстээр болон видео хэлбэрээр үзэх боломжтой.	b0c10ad682f2f08d54a6c8b15d2936a42c523375f137e5badf73e28376373d70
common_voice_mn_40593676.wav	Өөрөөр хэлбэл, Сэцэн хүндлэн хан цол булган сүүлтэй байсан гэж хэлж болно.	5659ef73fcb8797a115e3a228c97824de0788a69cd25b4cd50d73faa0ee85431
common_voice_mn_18960833.wav	Аль вэ та нааш нь өг.	1578097fc5a572d211b8251958c60576e94085598dd4e7c2fcadcaf1f531d03b
common_voice_mn_21814899.wav	Жишээлбэл, энгийн тариачин гаралтай Лю Бангийн байгуулсан Хань улс чухам энд түшиглэж зөвтгөгдсөн гэдэг.	db88db52d2f75d3a21875ae46845322bfa921eed16e99754e9edc3d089e416ac
common_voice_mn_40434453.wav	Ардчилсан тогтолцоонд шилжсэнээс хойш өсөж, төрж хүмүүжсэн шинэ үеийнхэн гэж болно.	60c95bcb1aa58321877054dab5adeaeb2671a3dcbd91f7c536f47cd342a834c0
common_voice_mn_18934494.wav	Хэрэв би цагдаа нарт найдсан бол та нарт хандахгүй байхсан гэж бизнесмен бувтнав.	9e8db6a6bd99461a01d7576944ebe3108daa749a20367f62fc26e35011c741d0
common_voice_mn_19565751.wav	Япон ламын эхнэр гэхээр нь би санав.	5506844de160752ecf24ccc0360aa8029100ebaa9f9f9f6753927f38234464fd
common_voice_mn_18577412.wav	Хэдхэн минут алхаад би Арслантай гүүр өөд өгсөж явлаа.	32ba5f9224fd2b3c27c46a800f5618d5a20aae547ffcfbfbf86cb920316f4f9d
common_voice_mn_40472073.wav	Хамгийн чухал гэсэн таван сэдвийг сонгоод, түүндээ тулгуурлан таван дуугаа хийсэн.	8be0c4147b6af8f65e8d9519604e9abc3b51a869f15bae99bba9ac91174d602e
common_voice_mn_19002325.wav	Итгэмээргүй бүх юм сайхан сонсогдож байна.	9cfaff1970cf06bc2e94ae5a0f2216bd0ef32bae8c36bdc16259c072e92160fa
common_voice_mn_19020717.wav	Гэвч хоёр хэсэг тасран, хүний толгой шовсхийсэн манхан руу таран давшив.	e1d66f0dd33292f1e943703ba5c0e5e4f1ad65bb37c80ce7b9d19ce7d92a514c
common_voice_mn_18608393.wav	Мөрдөн байцаагч хэргийн газар шуурхай групптэй очжээ.	0e3ac808e29e97845d24d6d3ad7c4b1c56950ad5be854f179f887acdcae7fbb6
common_voice_mn_18655999.wav	Тэдний ойролцоо амьдардаг тосгоны зарим хүүхдүүдэд польшоор уншиж бичихийг зааж эхлэв.	201f22de6a79d6dd1ce70ab7e3936513934570170eeb8f779f9fd24d861319f6
common_voice_mn_18603539.wav	Харуул ч бас нууц үгийг авчээ.	b0a26906ace9cfc74855e369edc0ecfb97e4537f5e0bbef2dd51b9bd6e966310
